"address_detail_pid","addr_lat","addr_lon","id","hosp_lat","hosp_lon"
GAQLD425753684,-27.37337797,153.08366616,fh44,-27.080776,152.96362
GAQLD425753684,-27.37337797,153.08366616,fh192,-27.559673,153.04886
GAQLD425804196,-27.46208791,153.06419127,fh190,-27.499401,153.03354
GAQLD425804196,-27.46208791,153.06419127,fh193,-27.484304,153.02672
GAQLD425804196,-27.46208791,153.06419127,fh203,-27.446972,153.0279
GAQLD425813234,-27.69182812,153.15209758,fh114,-27.619465,152.75931
GAQLD425813234,-27.69182812,153.15209758,fh198,-28.072199,153.37729
GAQLD425813234,-27.69182812,153.15209758,fh138,-27.67017,153.14174
GAQLD425860889,-27.44387132,153.08734735,fh138,-27.67017,153.14174
GAQLD425860889,-27.44387132,153.08734735,fh114,-27.619465,152.75931
GAQLD425860889,-27.44387132,153.08734735,fh195,-27.22827,153.10524
GAQLD425866314,-27.41029519,153.04208399,fh190,-27.499401,153.03354
GAQLD425866314,-27.41029519,153.04208399,fh203,-27.446972,153.0279
GAQLD425866314,-27.41029519,153.04208399,fh193,-27.484304,153.02672
GAQLD719088430,-27.5303294,152.95989236,fh196,-27.539991,153.25137
GAQLD719088430,-27.5303294,152.95989236,fh44,-27.080776,152.96362
GAQLD719088430,-27.5303294,152.95989236,fh192,-27.559673,153.04886
GAQLD719138752,-27.4918053,153.07386113,fh196,-27.539991,153.25137
GAQLD719138752,-27.4918053,153.07386113,fh192,-27.559673,153.04886
GAQLD719138752,-27.4918053,153.07386113,fh44,-27.080776,152.96362
GAQLD719144937,-27.47605214,153.03726197,fh203,-27.446972,153.0279
GAQLD719144937,-27.47605214,153.03726197,fh195,-27.22827,153.10524
GAQLD719144937,-27.47605214,153.03726197,fh193,-27.484304,153.02672
GAQLD719144937,-27.47605214,153.03726197,fh190,-27.499401,153.03354
GAQLD719144937,-27.47605214,153.03726197,fh138,-27.67017,153.14174
GAQLD719144937,-27.47605214,153.03726197,fh114,-27.619465,152.75931
GAQLD719171761,-27.46263861,153.01245749,fh195,-27.22827,153.10524
GAQLD719171761,-27.46263861,153.01245749,fh114,-27.619465,152.75931
GAQLD719171761,-27.46263861,153.01245749,fh138,-27.67017,153.14174
GAQLD719268394,-27.91440663,153.28286291,fh198,-28.072199,153.37729
GAQLD719268394,-27.91440663,153.28286291,fh138,-27.67017,153.14174
GAQLD719268394,-27.91440663,153.28286291,fh164,-28.323418,153.40082
GAQLD719270154,-27.46414545,153.08115933,fh196,-27.539991,153.25137
GAQLD719270154,-27.46414545,153.08115933,fh44,-27.080776,152.96362
GAQLD719270154,-27.46414545,153.08115933,fh192,-27.559673,153.04886
GAQLD719271449,-27.50451206,153.09354497,fh193,-27.484304,153.02672
GAQLD719271449,-27.50451206,153.09354497,fh196,-27.539991,153.25137
GAQLD719271449,-27.50451206,153.09354497,fh203,-27.446972,153.0279
GAQLD719271449,-27.50451206,153.09354497,fh44,-27.080776,152.96362
GAQLD719271449,-27.50451206,153.09354497,fh138,-27.67017,153.14174
GAQLD719271449,-27.50451206,153.09354497,fh192,-27.559673,153.04886
GAQLD719271449,-27.50451206,153.09354497,fh114,-27.619465,152.75931
GAQLD719271449,-27.50451206,153.09354497,fh190,-27.499401,153.03354
GAQLD719271449,-27.50451206,153.09354497,fh195,-27.22827,153.10524
GAQLD719296189,-27.51484122,152.9468108,fh192,-27.559673,153.04886
GAQLD719296189,-27.51484122,152.9468108,fh196,-27.539991,153.25137
GAQLD719296189,-27.51484122,152.9468108,fh203,-27.446972,153.0279
GAQLD719296189,-27.51484122,152.9468108,fh44,-27.080776,152.96362
GAQLD719296189,-27.51484122,152.9468108,fh193,-27.484304,153.02672
GAQLD719296189,-27.51484122,152.9468108,fh190,-27.499401,153.03354
GAQLD719483606,-27.43145278,153.07675932,fh138,-27.67017,153.14174
GAQLD719483606,-27.43145278,153.07675932,fh196,-27.539991,153.25137
GAQLD719483606,-27.43145278,153.07675932,fh192,-27.559673,153.04886
GAQLD719483606,-27.43145278,153.07675932,fh195,-27.22827,153.10524
GAQLD719483606,-27.43145278,153.07675932,fh44,-27.080776,152.96362
GAQLD719483606,-27.43145278,153.07675932,fh114,-27.619465,152.75931
GAQLD719556122,-27.49770222,152.99396393,fh193,-27.484304,153.02672
GAQLD719556122,-27.49770222,152.99396393,fh203,-27.446972,153.0279
GAQLD719556122,-27.49770222,152.99396393,fh190,-27.499401,153.03354
GAQLD719560582,-27.47885951,153.03611219,fh190,-27.499401,153.03354
GAQLD719560582,-27.47885951,153.03611219,fh203,-27.446972,153.0279
GAQLD719560582,-27.47885951,153.03611219,fh193,-27.484304,153.02672
GAQLD719628233,-27.49808862,153.06249123,fh203,-27.446972,153.0279
GAQLD719628233,-27.49808862,153.06249123,fh190,-27.499401,153.03354
GAQLD719628233,-27.49808862,153.06249123,fh193,-27.484304,153.02672
GAQLD719633011,-27.52059842,153.25411153,fh190,-27.499401,153.03354
GAQLD719633011,-27.52059842,153.25411153,fh203,-27.446972,153.0279
GAQLD719633011,-27.52059842,153.25411153,fh193,-27.484304,153.02672
GAQLD719636159,-27.42837586,152.97954675,fh196,-27.539991,153.25137
GAQLD719636159,-27.42837586,152.97954675,fh195,-27.22827,153.10524
GAQLD719636159,-27.42837586,152.97954675,fh138,-27.67017,153.14174
GAQLD719636159,-27.42837586,152.97954675,fh192,-27.559673,153.04886
GAQLD719636159,-27.42837586,152.97954675,fh114,-27.619465,152.75931
GAQLD719636159,-27.42837586,152.97954675,fh44,-27.080776,152.96362
GAQLD719712054,-27.37296376,153.07124483,fh195,-27.22827,153.10524
GAQLD719712054,-27.37296376,153.07124483,fh114,-27.619465,152.75931
GAQLD719712054,-27.37296376,153.07124483,fh138,-27.67017,153.14174
GAQLD719720701,-27.45491274,153.04931925,fh114,-27.619465,152.75931
GAQLD719720701,-27.45491274,153.04931925,fh192,-27.559673,153.04886
GAQLD719720701,-27.45491274,153.04931925,fh138,-27.67017,153.14174
GAQLD719720701,-27.45491274,153.04931925,fh195,-27.22827,153.10524
GAQLD719720701,-27.45491274,153.04931925,fh44,-27.080776,152.96362
GAQLD719720701,-27.45491274,153.04931925,fh196,-27.539991,153.25137
GAQLD719722419,-27.45382668,153.01459391,fh203,-27.446972,153.0279
GAQLD719722419,-27.45382668,153.01459391,fh190,-27.499401,153.03354
GAQLD719722419,-27.45382668,153.01459391,fh193,-27.484304,153.02672
GAQLD719724180,-27.60956846,153.12655125,fh195,-27.22827,153.10524
GAQLD719724180,-27.60956846,153.12655125,fh138,-27.67017,153.14174
GAQLD719724180,-27.60956846,153.12655125,fh114,-27.619465,152.75931
GAQLD719797659,-27.63055741,152.98437963,fh193,-27.484304,153.02672
GAQLD719797659,-27.63055741,152.98437963,fh203,-27.446972,153.0279
GAQLD719797659,-27.63055741,152.98437963,fh190,-27.499401,153.03354
GAQLD719956368,-27.66157933,153.05315214,fh114,-27.619465,152.75931
GAQLD719956368,-27.66157933,153.05315214,fh195,-27.22827,153.10524
GAQLD719956368,-27.66157933,153.05315214,fh138,-27.67017,153.14174
GAQLD719961421,-27.71976352,153.15463599,fh198,-28.072199,153.37729
GAQLD719961421,-27.71976352,153.15463599,fh114,-27.619465,152.75931
GAQLD719961421,-27.71976352,153.15463599,fh138,-27.67017,153.14174
GAQLD720036365,-27.3272214,153.02451169,fh196,-27.539991,153.25137
GAQLD720036365,-27.3272214,153.02451169,fh138,-27.67017,153.14174
GAQLD720036365,-27.3272214,153.02451169,fh192,-27.559673,153.04886
GAQLD720036365,-27.3272214,153.02451169,fh195,-27.22827,153.10524
GAQLD720036365,-27.3272214,153.02451169,fh114,-27.619465,152.75931
GAQLD720036365,-27.3272214,153.02451169,fh44,-27.080776,152.96362
GAQLD720037127,-27.52321599,152.95632895,fh114,-27.619465,152.75931
GAQLD720037127,-27.52321599,152.95632895,fh195,-27.22827,153.10524
GAQLD720037127,-27.52321599,152.95632895,fh138,-27.67017,153.14174
GAQLD720043419,-27.48829182,153.14155218,fh196,-27.539991,153.25137
GAQLD720043419,-27.48829182,153.14155218,fh192,-27.559673,153.04886
GAQLD720043419,-27.48829182,153.14155218,fh44,-27.080776,152.96362
GAQLD720211352,-27.52379841,153.23046183,fh195,-27.22827,153.10524
GAQLD720211352,-27.52379841,153.23046183,fh114,-27.619465,152.75931
GAQLD720211352,-27.52379841,153.23046183,fh138,-27.67017,153.14174
GAQLD720309552,-27.55919487,152.82519851,fh190,-27.499401,153.03354
GAQLD720309552,-27.55919487,152.82519851,fh193,-27.484304,153.02672
GAQLD720309552,-27.55919487,152.82519851,fh203,-27.446972,153.0279
GAQLD720479780,-27.70773458,153.16958217,fh138,-27.67017,153.14174
GAQLD720479780,-27.70773458,153.16958217,fh198,-28.072199,153.37729
GAQLD720479780,-27.70773458,153.16958217,fh114,-27.619465,152.75931
GAQLD720541484,-27.06156978,153.14433304,fh203,-27.446972,153.0279
GAQLD720541484,-27.06156978,153.14433304,fh193,-27.484304,153.02672
GAQLD720541484,-27.06156978,153.14433304,fh190,-27.499401,153.03354
GASA_415541196,-35.27194847,138.56037961,fh83,-35.02223,138.56944
GASA_415541196,-35.27194847,138.56037961,fh202,-34.920975,138.58739
GASA_415541196,-35.27194847,138.56037961,fh277,-34.911446,138.59962
GASA_422049820,-35.26465631,138.90181465,fh277,-34.911446,138.59962
GASA_422049820,-35.26465631,138.90181465,fh202,-34.920975,138.58739
GASA_422049820,-35.26465631,138.90181465,fh83,-35.02223,138.56944
GASA_423242157,-35.27414837,138.55190791,fh83,-35.02223,138.56944
GASA_423242157,-35.27414837,138.55190791,fh202,-34.920975,138.58739
GASA_423242157,-35.27414837,138.55190791,fh277,-34.911446,138.59962
GASA_423268988,-35.27293829,138.55285323,fh83,-35.02223,138.56944
GASA_423268988,-35.27293829,138.55285323,fh202,-34.920975,138.58739
GASA_423268988,-35.27293829,138.55285323,fh277,-34.911446,138.59962
GASA_423860525,-35.27247877,138.54531049,fh83,-35.02223,138.56944
GASA_423860525,-35.27247877,138.54531049,fh277,-34.911446,138.59962
GASA_423860525,-35.27247877,138.54531049,fh202,-34.920975,138.58739
GASA_424814903,-35.26475668,138.89530832,fh83,-35.02223,138.56944
GASA_424814903,-35.26475668,138.89530832,fh202,-34.920975,138.58739
GASA_424814903,-35.26475668,138.89530832,fh277,-34.911446,138.59962
GASA_424922976,-35.35083426,138.61351117,fh202,-34.920975,138.58739
GASA_424922976,-35.35083426,138.61351117,fh83,-35.02223,138.56944
GASA_424922976,-35.35083426,138.61351117,fh277,-34.911446,138.59962
GASA_425259843,-35.20442482,138.58360778,fh83,-35.02223,138.56944
GASA_425259843,-35.20442482,138.58360778,fh202,-34.920975,138.58739
GASA_425259843,-35.20442482,138.58360778,fh277,-34.911446,138.59962
GASA_425443718,-35.20982644,138.53142159,fh277,-34.911446,138.59962
GASA_425443718,-35.20982644,138.53142159,fh83,-35.02223,138.56944
GASA_425443718,-35.20982644,138.53142159,fh202,-34.920975,138.58739
GAVIC410770206,-37.8678822,145.09197806,fh214,-37.96105,145.01816
GAVIC410770206,-37.8678822,145.09197806,fh243,-37.80898,144.97624
GAVIC410770206,-37.8678822,145.09197806,fh274,-37.863575,144.89233
GAVIC410825750,-37.84652756,145.26922296,fh274,-37.863575,144.89233
GAVIC410825750,-37.84652756,145.26922296,fh214,-37.96105,145.01816
GAVIC410825750,-37.84652756,145.26922296,fh243,-37.80898,144.97624
GAVIC410885147,-37.92600514,145.07947975,fh274,-37.863575,144.89233
GAVIC410885147,-37.92600514,145.07947975,fh243,-37.80898,144.97624
GAVIC410885147,-37.92600514,145.07947975,fh214,-37.96105,145.01816
GAVIC410902824,-37.8291612,145.14904075,fh243,-37.80898,144.97624
GAVIC410902824,-37.8291612,145.14904075,fh214,-37.96105,145.01816
GAVIC410902824,-37.8291612,145.14904075,fh274,-37.863575,144.89233
GAVIC410933975,-37.85718386,145.29431287,fh243,-37.80898,144.97624
GAVIC410933975,-37.85718386,145.29431287,fh214,-37.96105,145.01816
GAVIC410933975,-37.85718386,145.29431287,fh274,-37.863575,144.89233
GAVIC410938609,-37.82287322,145.1377592,fh214,-37.96105,145.01816
GAVIC410938609,-37.82287322,145.1377592,fh243,-37.80898,144.97624
GAVIC410938609,-37.82287322,145.1377592,fh274,-37.863575,144.89233
GAVIC410944612,-37.70428226,145.11737971,fh274,-37.863575,144.89233
GAVIC410944612,-37.70428226,145.11737971,fh214,-37.96105,145.01816
GAVIC410944612,-37.70428226,145.11737971,fh243,-37.80898,144.97624
GAVIC410953774,-37.91515842,145.01670888,fh274,-37.863575,144.89233
GAVIC410953774,-37.91515842,145.01670888,fh214,-37.96105,145.01816
GAVIC410953774,-37.91515842,145.01670888,fh243,-37.80898,144.97624
GAVIC411006894,-37.77485284,144.94878994,fh274,-37.863575,144.89233
GAVIC411006894,-37.77485284,144.94878994,fh243,-37.80898,144.97624
GAVIC411006894,-37.77485284,144.94878994,fh214,-37.96105,145.01816
GAVIC411018106,-37.75410041,144.78849001,fh274,-37.863575,144.89233
GAVIC411018106,-37.75410041,144.78849001,fh214,-37.96105,145.01816
GAVIC411018106,-37.75410041,144.78849001,fh243,-37.80898,144.97624
GAVIC411058891,-37.8937235,145.05241704,fh274,-37.863575,144.89233
GAVIC411058891,-37.8937235,145.05241704,fh214,-37.96105,145.01816
GAVIC411058891,-37.8937235,145.05241704,fh243,-37.80898,144.97624
GAVIC411059516,-37.78634348,144.97118289,fh214,-37.96105,145.01816
GAVIC411059516,-37.78634348,144.97118289,fh274,-37.863575,144.89233
GAVIC411059516,-37.78634348,144.97118289,fh243,-37.80898,144.97624
GAVIC411092341,-37.88061603,145.01988737,fh214,-37.96105,145.01816
GAVIC411092341,-37.88061603,145.01988737,fh274,-37.863575,144.89233
GAVIC411092341,-37.88061603,145.01988737,fh243,-37.80898,144.97624
GAVIC411104835,-36.15195707,146.59939875,fh65,-35.993526,146.38354
GAVIC411104835,-36.15195707,146.59939875,fh2,-36.0784,146.93915
GAVIC411104835,-36.15195707,146.59939875,fh3,-36.13179,146.87941
GAVIC411127758,-37.92730464,145.12488099,fh243,-37.80898,144.97624
GAVIC411127758,-37.92730464,145.12488099,fh274,-37.863575,144.89233
GAVIC411127758,-37.92730464,145.12488099,fh214,-37.96105,145.01816
GAVIC411212111,-37.98232986,145.21759987,fh243,-37.80898,144.97624
GAVIC411212111,-37.98232986,145.21759987,fh214,-37.96105,145.01816
GAVIC411212111,-37.98232986,145.21759987,fh274,-37.863575,144.89233
GAVIC411333799,-37.96088827,145.27899729,fh214,-37.96105,145.01816
GAVIC411333799,-37.96088827,145.27899729,fh274,-37.863575,144.89233
GAVIC411333799,-37.96088827,145.27899729,fh243,-37.80898,144.97624
GAVIC411378475,-37.88285751,145.26869262,fh274,-37.863575,144.89233
GAVIC411378475,-37.88285751,145.26869262,fh214,-37.96105,145.01816
GAVIC411378475,-37.88285751,145.26869262,fh243,-37.80898,144.97624
GAVIC411385072,-37.78152283,144.92574895,fh214,-37.96105,145.01816
GAVIC411385072,-37.78152283,144.92574895,fh274,-37.863575,144.89233
GAVIC411385072,-37.78152283,144.92574895,fh243,-37.80898,144.97624
GAVIC411388092,-37.78765683,144.89105695,fh274,-37.863575,144.89233
GAVIC411388092,-37.78765683,144.89105695,fh214,-37.96105,145.01816
GAVIC411388092,-37.78765683,144.89105695,fh243,-37.80898,144.97624
GAVIC411434732,-38.12174085,145.14963187,fh84,-38.15079,145.12843
GAVIC411434732,-38.12174085,145.14963187,fh270,-37.792297,144.88719
GAVIC411434732,-38.12174085,145.14963187,fh33,-37.813683,145.1191
GAVIC411599432,-37.63657505,145.19821032,fh270,-37.792297,144.88719
GAVIC411599432,-37.63657505,145.19821032,fh240,-37.653416,145.01437
GAVIC411599432,-37.63657505,145.19821032,fh33,-37.813683,145.1191
GAVIC411687063,-37.79901787,144.92764043,fh214,-37.96105,145.01816
GAVIC411687063,-37.79901787,144.92764043,fh274,-37.863575,144.89233
GAVIC411687063,-37.79901787,144.92764043,fh243,-37.80898,144.97624
GAVIC411812206,-37.64107883,144.92611596,fh240,-37.653416,145.01437
GAVIC411812206,-37.64107883,144.92611596,fh33,-37.813683,145.1191
GAVIC411812206,-37.64107883,144.92611596,fh270,-37.792297,144.88719
GAVIC411983468,-38.05258886,145.30419885,fh33,-37.813683,145.1191
GAVIC411983468,-38.05258886,145.30419885,fh84,-38.15079,145.12843
GAVIC411983468,-38.05258886,145.30419885,fh270,-37.792297,144.88719
GAVIC412040836,-37.80246934,144.95532865,fh243,-37.80898,144.97624
GAVIC412040836,-37.80246934,144.95532865,fh214,-37.96105,145.01816
GAVIC412040836,-37.80246934,144.95532865,fh274,-37.863575,144.89233
GAVIC412352714,-37.86572684,144.99586793,fh214,-37.96105,145.01816
GAVIC412352714,-37.86572684,144.99586793,fh243,-37.80898,144.97624
GAVIC412352714,-37.86572684,144.99586793,fh274,-37.863575,144.89233
GAVIC412354388,-37.74576439,144.78599408,fh270,-37.792297,144.88719
GAVIC412354388,-37.74576439,144.78599408,fh33,-37.813683,145.1191
GAVIC412354388,-37.74576439,144.78599408,fh240,-37.653416,145.01437
GAVIC412366375,-37.85919847,144.97778009,fh214,-37.96105,145.01816
GAVIC412366375,-37.85919847,144.97778009,fh274,-37.863575,144.89233
GAVIC412366375,-37.85919847,144.97778009,fh243,-37.80898,144.97624
GAVIC412381354,-37.86461284,144.98708893,fh274,-37.863575,144.89233
GAVIC412381354,-37.86461284,144.98708893,fh243,-37.80898,144.97624
GAVIC412381354,-37.86461284,144.98708893,fh214,-37.96105,145.01816
GAVIC412480665,-37.83990484,145.03163792,fh274,-37.863575,144.89233
GAVIC412480665,-37.83990484,145.03163792,fh243,-37.80898,144.97624
GAVIC412480665,-37.83990484,145.03163792,fh214,-37.96105,145.01816
GAVIC412481674,-37.84052784,145.00581193,fh243,-37.80898,144.97624
GAVIC412481674,-37.84052784,145.00581193,fh274,-37.863575,144.89233
GAVIC412481674,-37.84052784,145.00581193,fh214,-37.96105,145.01816
GAVIC412615723,-37.88499806,144.64457548,fh149,-37.756077,145.061
GAVIC412615723,-37.88499806,144.64457548,fh211,-37.79877,144.95482
GAVIC412615723,-37.88499806,144.64457548,fh214,-37.96105,145.01816
GAVIC412615723,-37.88499806,144.64457548,fh243,-37.80898,144.97624
GAVIC412615723,-37.88499806,144.64457548,fh266,-37.886585,144.69862
GAVIC412615723,-37.88499806,144.64457548,fh274,-37.863575,144.89233
GAVIC412730409,-37.82941591,144.97087773,fh243,-37.80898,144.97624
GAVIC412730409,-37.82941591,144.97087773,fh214,-37.96105,145.01816
GAVIC412730409,-37.82941591,144.97087773,fh274,-37.863575,144.89233
GAVIC412958632,-37.70303788,144.89815754,fh214,-37.96105,145.01816
GAVIC412958632,-37.70303788,144.89815754,fh274,-37.863575,144.89233
GAVIC412958632,-37.70303788,144.89815754,fh243,-37.80898,144.97624
GAVIC413038263,-37.79073136,144.96912345,fh214,-37.96105,145.01816
GAVIC413038263,-37.79073136,144.96912345,fh274,-37.863575,144.89233
GAVIC413038263,-37.79073136,144.96912345,fh243,-37.80898,144.97624
GAVIC413189914,-37.78154759,145.02016319,fh243,-37.80898,144.97624
GAVIC413189914,-37.78154759,145.02016319,fh274,-37.863575,144.89233
GAVIC413189914,-37.78154759,145.02016319,fh214,-37.96105,145.01816
GAVIC413261359,-37.67968903,145.12639616,fh240,-37.653416,145.01437
GAVIC413261359,-37.67968903,145.12639616,fh270,-37.792297,144.88719
GAVIC413261359,-37.67968903,145.12639616,fh33,-37.813683,145.1191
GAVIC413267207,-37.6749787,145.11819523,fh270,-37.792297,144.88719
GAVIC413267207,-37.6749787,145.11819523,fh240,-37.653416,145.01437
GAVIC413267207,-37.6749787,145.11819523,fh33,-37.813683,145.1191
GAVIC413409259,-37.82601309,145.12511506,fh274,-37.863575,144.89233
GAVIC413409259,-37.82601309,145.12511506,fh243,-37.80898,144.97624
GAVIC413409259,-37.82601309,145.12511506,fh214,-37.96105,145.01816
GAVIC413535831,-37.83387346,145.01132894,fh274,-37.863575,144.89233
GAVIC413535831,-37.83387346,145.01132894,fh214,-37.96105,145.01816
GAVIC413535831,-37.83387346,145.01132894,fh243,-37.80898,144.97624
GAVIC413541725,-37.78209122,145.42821174,fh243,-37.80898,144.97624
GAVIC413541725,-37.78209122,145.42821174,fh214,-37.96105,145.01816
GAVIC413541725,-37.78209122,145.42821174,fh274,-37.863575,144.89233
GAVIC413552958,-37.76312951,145.36116387,fh214,-37.96105,145.01816
GAVIC413552958,-37.76312951,145.36116387,fh243,-37.80898,144.97624
GAVIC413552958,-37.76312951,145.36116387,fh274,-37.863575,144.89233
GAVIC413697043,-37.88895333,145.0397672,fh243,-37.80898,144.97624
GAVIC413697043,-37.88895333,145.0397672,fh214,-37.96105,145.01816
GAVIC413697043,-37.88895333,145.0397672,fh274,-37.863575,144.89233
GAVIC413720243,-37.9262065,145.05501066,fh274,-37.863575,144.89233
GAVIC413720243,-37.9262065,145.05501066,fh214,-37.96105,145.01816
GAVIC413720243,-37.9262065,145.05501066,fh243,-37.80898,144.97624
GAVIC413871289,-37.90823681,145.27059972,fh243,-37.80898,144.97624
GAVIC413871289,-37.90823681,145.27059972,fh214,-37.96105,145.01816
GAVIC413871289,-37.90823681,145.27059972,fh274,-37.863575,144.89233
GAVIC414546886,-37.5365613,145.47235413,fh146,-37.806885,145.25453
GAVIC414546886,-37.5365613,145.47235413,fh149,-37.756077,145.061
GAVIC414546886,-37.5365613,145.47235413,fh5,-37.898663,145.31416
GAVIC419559440,-37.70495982,144.76565398,fh270,-37.792297,144.88719
GAVIC419559440,-37.70495982,144.76565398,fh33,-37.813683,145.1191
GAVIC419559440,-37.70495982,144.76565398,fh240,-37.653416,145.01437
GAVIC419561464,-37.74996383,144.87719296,fh274,-37.863575,144.89233
GAVIC419561464,-37.74996383,144.87719296,fh243,-37.80898,144.97624
GAVIC419561464,-37.74996383,144.87719296,fh214,-37.96105,145.01816
GAVIC419562357,-37.70142999,144.77382258,fh214,-37.96105,145.01816
GAVIC419562357,-37.70142999,144.77382258,fh274,-37.863575,144.89233
GAVIC419562357,-37.70142999,144.77382258,fh243,-37.80898,144.97624
GAVIC419563378,-37.86211186,145.21819389,fh243,-37.80898,144.97624
GAVIC419563378,-37.86211186,145.21819389,fh274,-37.863575,144.89233
GAVIC419563378,-37.86211186,145.21819389,fh214,-37.96105,145.01816
GAVIC419564557,-37.67221781,144.57142102,fh149,-37.756077,145.061
GAVIC419564557,-37.67221781,144.57142102,fh211,-37.79877,144.95482
GAVIC419564557,-37.67221781,144.57142102,fh266,-37.886585,144.69862
GAVIC419572530,-37.80264786,145.31288588,fh243,-37.80898,144.97624
GAVIC419572530,-37.80264786,145.31288588,fh274,-37.863575,144.89233
GAVIC419572530,-37.80264786,145.31288588,fh214,-37.96105,145.01816
GAVIC419575254,-38.28694884,145.00101488,fh214,-37.96105,145.01816
GAVIC419575254,-38.28694884,145.00101488,fh274,-37.863575,144.89233
GAVIC419575254,-38.28694884,145.00101488,fh201,-38.362167,144.8849
GAVIC419579947,-37.84025605,145.135456,fh243,-37.80898,144.97624
GAVIC419579947,-37.84025605,145.135456,fh214,-37.96105,145.01816
GAVIC419579947,-37.84025605,145.135456,fh274,-37.863575,144.89233
GAVIC419584217,-37.83535385,145.1839189,fh274,-37.863575,144.89233
GAVIC419584217,-37.83535385,145.1839189,fh243,-37.80898,144.97624
GAVIC419584217,-37.83535385,145.1839189,fh214,-37.96105,145.01816
GAVIC419586316,-37.83172728,145.16849809,fh274,-37.863575,144.89233
GAVIC419586316,-37.83172728,145.16849809,fh243,-37.80898,144.97624
GAVIC419586316,-37.83172728,145.16849809,fh214,-37.96105,145.01816
GAVIC419589604,-37.75701284,145.00836293,fh214,-37.96105,145.01816
GAVIC419589604,-37.75701284,145.00836293,fh243,-37.80898,144.97624
GAVIC419589604,-37.75701284,145.00836293,fh274,-37.863575,144.89233
GAVIC419595271,-37.77569383,144.80306797,fh243,-37.80898,144.97624
GAVIC419595271,-37.77569383,144.80306797,fh274,-37.863575,144.89233
GAVIC419595271,-37.77569383,144.80306797,fh214,-37.96105,145.01816
GAVIC419611904,-37.74797283,144.81221797,fh243,-37.80898,144.97624
GAVIC419611904,-37.74797283,144.81221797,fh214,-37.96105,145.01816
GAVIC419611904,-37.74797283,144.81221797,fh274,-37.863575,144.89233
GAVIC419612428,-37.86262082,144.70548698,fh214,-37.96105,145.01816
GAVIC419612428,-37.86262082,144.70548698,fh274,-37.863575,144.89233
GAVIC419612428,-37.86262082,144.70548698,fh243,-37.80898,144.97624
GAVIC419617847,-37.86872882,144.70865797,fh214,-37.96105,145.01816
GAVIC419617847,-37.86872882,144.70865797,fh274,-37.863575,144.89233
GAVIC419617847,-37.86872882,144.70865797,fh243,-37.80898,144.97624
GAVIC419621990,-37.66913484,144.99813095,fh270,-37.792297,144.88719
GAVIC419621990,-37.66913484,144.99813095,fh33,-37.813683,145.1191
GAVIC419621990,-37.66913484,144.99813095,fh240,-37.653416,145.01437
GAVIC419623303,-37.68089884,145.03961094,fh33,-37.813683,145.1191
GAVIC419623303,-37.68089884,145.03961094,fh270,-37.792297,144.88719
GAVIC419623303,-37.68089884,145.03961094,fh240,-37.653416,145.01437
GAVIC419624601,-37.88766184,145.02680492,fh274,-37.863575,144.89233
GAVIC419624601,-37.88766184,145.02680492,fh214,-37.96105,145.01816
GAVIC419624601,-37.88766184,145.02680492,fh243,-37.80898,144.97624
GAVIC419626925,-37.68446884,145.05932793,fh274,-37.863575,144.89233
GAVIC419626925,-37.68446884,145.05932793,fh243,-37.80898,144.97624
GAVIC419626925,-37.68446884,145.05932793,fh214,-37.96105,145.01816
GAVIC419629127,-37.69255884,145.06188393,fh243,-37.80898,144.97624
GAVIC419629127,-37.69255884,145.06188393,fh274,-37.863575,144.89233
GAVIC419629127,-37.69255884,145.06188393,fh214,-37.96105,145.01816
GAVIC419633085,-37.70865318,144.88918262,fh33,-37.813683,145.1191
GAVIC419633085,-37.70865318,144.88918262,fh270,-37.792297,144.88719
GAVIC419633085,-37.70865318,144.88918262,fh240,-37.653416,145.01437
GAVIC419639687,-37.89061751,145.01880801,fh243,-37.80898,144.97624
GAVIC419639687,-37.89061751,145.01880801,fh214,-37.96105,145.01816
GAVIC419639687,-37.89061751,145.01880801,fh274,-37.863575,144.89233
GAVIC419641520,-37.89255784,144.99075092,fh274,-37.863575,144.89233
GAVIC419641520,-37.89255784,144.99075092,fh214,-37.96105,145.01816
GAVIC419641520,-37.89255784,144.99075092,fh243,-37.80898,144.97624
GAVIC419654977,-36.151221,146.61158075,fh3,-36.13179,146.87941
GAVIC419654977,-36.151221,146.61158075,fh65,-35.993526,146.38354
GAVIC419654977,-36.151221,146.61158075,fh2,-36.0784,146.93915
GAVIC419659540,-36.37029914,146.68647426,fh2,-36.0784,146.93915
GAVIC419659540,-36.37029914,146.68647426,fh65,-35.993526,146.38354
GAVIC419659540,-36.37029914,146.68647426,fh3,-36.13179,146.87941
GAVIC419661317,-36.3569111,146.68224689,fh3,-36.13179,146.87941
GAVIC419661317,-36.3569111,146.68224689,fh2,-36.0784,146.93915
GAVIC419661317,-36.3569111,146.68224689,fh65,-35.993526,146.38354
GAVIC419675197,-37.84077984,145.02556692,fh243,-37.80898,144.97624
GAVIC419675197,-37.84077984,145.02556692,fh214,-37.96105,145.01816
GAVIC419675197,-37.84077984,145.02556692,fh274,-37.863575,144.89233
GAVIC419710622,-37.75859039,144.94332598,fh243,-37.80898,144.97624
GAVIC419710622,-37.75859039,144.94332598,fh274,-37.863575,144.89233
GAVIC419710622,-37.75859039,144.94332598,fh214,-37.96105,145.01816
GAVIC419712063,-37.91236785,145.19965788,fh274,-37.863575,144.89233
